angry 2/disgust 0/fear 9/happy 11/neutral 74/sad 3/surprise 3/2024-04-19 14:35:54
angry 0/disgust 0/fear 4/happy 5/neutral 54/sad 1/surprise 0/2024-05-11 14:03:38
angry 0/disgust 0/fear 2/happy 20/neutral 25/sad 0/surprise 0/2024-05-11 14:04:24
angry 0/disgust 0/fear 0/happy 6/neutral 62/sad 0/surprise 0/2024-05-14 11:32:53
angry 0/disgust 0/fear 5/happy 10/neutral 41/sad 4/surprise 0/2024-05-14 13:04:28
angry 0/disgust 0/fear 5/happy 7/neutral 37/sad 12/surprise 0/2024-05-14 13:05:41
angry 0/disgust 0/fear 17/happy 10/neutral 31/sad 8/surprise 0/2024-05-14 13:09:00
angry 0/disgust 0/fear 7/happy 7/neutral 26/sad 0/surprise 0/2024-05-14 13:14:00
angry 0/disgust 0/fear 3/happy 12/neutral 32/sad 2/surprise 0/2024-05-14 13:29:59
angry 0/disgust 0/fear 13/happy 4/neutral 30/sad 1/surprise 2/2024-05-14 13:33:04
angry 0/disgust 0/fear 22/happy 5/neutral 35/sad 10/surprise 0/2024-05-14 15:12:49
angry 0/disgust 0/fear 1/happy 3/neutral 54/sad 0/surprise 0/2024-05-14 15:26:01
angry 0/disgust 0/fear 5/happy 5/neutral 70/sad 7/surprise 0/2024-05-14 15:28:05
angry 0/disgust 0/fear 26/happy 0/neutral 34/sad 0/surprise 0/2024-05-14 15:47:19
angry 0/disgust 0/fear 1/happy 0/neutral 36/sad 0/surprise 0/2024-05-14 15:48:43
angry 0/disgust 0/fear 14/happy 6/neutral 27/sad 12/surprise 0/2024-05-14 15:55:33
angry 0/disgust 0/fear 5/happy 0/neutral 54/sad 0/surprise 0/2024-05-14 16:18:48
angry 0/disgust 0/fear 15/happy 18/neutral 56/sad 4/surprise 0/2024-05-14 16:28:27
angry 0/disgust 0/fear 1/happy 0/neutral 50/sad 0/surprise 0/2024-05-14 16:32:07
angry 0/disgust 0/fear 10/happy 0/neutral 60/sad 2/surprise 0/2024-05-14 16:33:01
angry 0/disgust 0/fear 6/happy 6/neutral 6/sad 36/surprise 0/2024-05-14 16:34:20
angry 0/disgust 0/fear 1/happy 0/neutral 0/sad 12/surprise 0/2024-05-14 16:38:52
angry 0/disgust 0/fear 17/happy 20/neutral 21/sad 0/surprise 0/2024-05-14 16:50:53
angry 0/disgust 0/fear 9/happy 13/neutral 26/sad 6/surprise 0/2024-05-15 09:03:01
angry 1/disgust 0/fear 10/happy 23/neutral 6/sad 13/surprise 2/2024-05-15 09:03:56
angry 0/disgust 0/fear 1/happy 5/neutral 77/sad 13/surprise 0/2024-05-15 09:12:57
angry 0/disgust 0/fear 16/happy 0/neutral 20/sad 28/surprise 0/2024-05-15 09:19:31
angry 0/disgust 0/fear 5/happy 0/neutral 9/sad 7/surprise 0/2024-05-15 09:23:07
angry 0/disgust 0/fear 33/happy 9/neutral 45/sad 10/surprise 2/2024-05-15 09:26:13
angry 10/disgust 0/fear 8/happy 6/neutral 3/sad 1/surprise 1/2024-05-15 09:27:12
angry 3/disgust 0/fear 17/happy 0/neutral 33/sad 2/surprise 0/2024-05-15 09:33:52
angry 0/disgust 0/fear 18/happy 0/neutral 49/sad 12/surprise 0/2024-05-15 09:34:50
angry 0/disgust 0/fear 15/happy 2/neutral 17/sad 8/surprise 0/2024-05-15 09:36:19
angry 0/disgust 0/fear 8/happy 4/neutral 67/sad 0/surprise 0/2024-05-15 10:04:12
angry 0/disgust 0/fear 8/happy 0/neutral 71/sad 2/surprise 0/2024-05-15 10:23:41
angry 0/disgust 0/fear 2/happy 2/neutral 62/sad 6/surprise 0/2024-05-15 10:30:22
angry 0/disgust 0/fear 22/happy 12/neutral 53/sad 2/surprise 0/2024-05-15 10:34:59
angry 1/disgust 0/fear 8/happy 10/neutral 54/sad 1/surprise 0/2024-05-15 10:37:43
angry 0/disgust 0/fear 7/happy 3/neutral 72/sad 0/surprise 0/2024-05-15 10:40:59
angry 0/disgust 0/fear 19/happy 2/neutral 36/sad 1/surprise 0/2024-05-15 10:42:24
angry 0/disgust 0/fear 9/happy 0/neutral 75/sad 1/surprise 0/2024-05-15 10:49:59
angry 0/disgust 0/fear 1/happy 0/neutral 85/sad 10/surprise 0/2024-05-15 11:02:05
angry 0/disgust 0/fear 8/happy 0/neutral 66/sad 0/surprise 0/2024-05-15 11:20:45
angry 0/disgust 0/fear 0/happy 3/neutral 43/sad 2/surprise 0/2024-05-15 11:23:44
angry 0/disgust 0/fear 3/happy 4/neutral 55/sad 10/surprise 0/2024-05-15 11:45:27
angry 0/disgust 0/fear 5/happy 4/neutral 44/sad 17/surprise 0/2024-05-15 11:48:38
angry 0/disgust 0/fear 13/happy 2/neutral 38/sad 5/surprise 0/2024-05-15 11:53:08
angry 0/disgust 0/fear 40/happy 7/neutral 27/sad 1/surprise 0/2024-05-15 11:54:24
angry 0/disgust 0/fear 22/happy 20/neutral 20/sad 2/surprise 0/2024-05-15 11:55:28
angry 0/disgust 0/fear 1/happy 4/neutral 41/sad 5/surprise 0/2024-05-15 12:07:21
angry 0/disgust 0/fear 5/happy 1/neutral 40/sad 17/surprise 0/2024-05-15 13:27:32
angry 0/disgust 0/fear 4/happy 3/neutral 52/sad 7/surprise 0/2024-05-15 13:33:38
angry 0/disgust 0/fear 8/happy 6/neutral 43/sad 18/surprise 0/2024-05-15 13:44:12
angry 0/disgust 0/fear 9/happy 0/neutral 59/sad 0/surprise 0/2024-05-15 14:08:33
angry 0/disgust 0/fear 13/happy 11/neutral 30/sad 4/surprise 0/2024-05-15 14:23:49
angry 0/disgust 0/fear 6/happy 1/neutral 59/sad 7/surprise 0/2024-05-15 14:33:21
angry 0/disgust 0/fear 6/happy 2/neutral 5/sad 2/surprise 0/2024-05-15 15:04:43
angry 0/disgust 0/fear 1/happy 2/neutral 3/sad 0/surprise 0/2024-05-15 15:05:05
angry 0/disgust 0/fear 2/happy 0/neutral 42/sad 0/surprise 0/2024-05-15 15:07:15
angry 0/disgust 0/fear 9/happy 4/neutral 43/sad 10/surprise 0/2024-05-15 15:21:44
angry 0/disgust 0/fear 2/happy 0/neutral 77/sad 0/surprise 0/2024-05-15 15:27:48
angry 0/disgust 0/fear 2/happy 3/neutral 49/sad 1/surprise 0/2024-05-15 15:29:17
angry 0/disgust 0/fear 4/happy 1/neutral 47/sad 13/surprise 0/2024-05-15 15:38:22
angry 0/disgust 0/fear 3/happy 2/neutral 40/sad 8/surprise 0/2024-05-15 15:40:07
angry 0/disgust 0/fear 7/happy 0/neutral 28/sad 0/surprise 0/2024-05-15 15:40:45
angry 0/disgust 0/fear 31/happy 1/neutral 60/sad 2/surprise 0/2024-05-15 15:46:46
angry 0/disgust 0/fear 19/happy 2/neutral 55/sad 1/surprise 0/2024-05-15 15:48:36
angry 0/disgust 0/fear 2/happy 0/neutral 32/sad 0/surprise 0/2024-05-15 17:08:49
angry 0/disgust 0/fear 1/happy 20/neutral 42/sad 10/surprise 1/2024-05-19 14:12:51
angry 3/disgust 0/fear 1/happy 69/neutral 11/sad 13/surprise 2/2024-05-19 14:14:29
angry 0/disgust 0/fear 0/happy 3/neutral 10/sad 0/surprise 1/2024-05-21 20:16:33
angry 0/disgust 0/fear 0/happy 23/neutral 8/sad 1/surprise 0/2024-05-21 22:49:53
angry 0/disgust 0/fear 0/happy 32/neutral 7/sad 1/surprise 0/2024-05-21 22:49:53
angry 0/disgust 0/fear 0/happy 4/neutral 13/sad 0/surprise 0/2024-05-21 22:51:46
angry 0/disgust 0/fear 1/happy 5/neutral 10/sad 0/surprise 0/2024-05-21 22:51:46
angry 0/disgust 0/fear 1/happy 1/neutral 0/sad 0/surprise 0/2024-05-21 22:54:00
angry 0/disgust 0/fear 0/happy 2/neutral 1/sad 0/surprise 0/2024-05-21 22:54:00
angry 0/disgust 0/fear 0/happy 0/neutral 2/sad 0/surprise 1/2024-05-21 23:26:46
angry 0/disgust 0/fear 0/happy 1/neutral 1/sad 0/surprise 0/2024-05-21 23:26:46
angry 0/disgust 0/fear 0/happy 2/neutral 2/sad 0/surprise 0/2024-05-21 23:28:25
angry 0/disgust 0/fear 0/happy 0/neutral 7/sad 0/surprise 0/2024-05-21 23:28:25
angry 0/disgust 0/fear 0/happy 0/neutral 2/sad 0/surprise 0/2024-05-21 23:32:19
angry 0/disgust 0/fear 0/happy 1/neutral 1/sad 0/surprise 0/2024-05-21 23:32:19
angry 0/disgust 0/fear 0/happy 10/neutral 2/sad 0/surprise 0/2024-05-21 23:40:55
angry 0/disgust 0/fear 0/happy 1/neutral 1/sad 0/surprise 1/2024-05-21 23:40:55
angry 0/disgust 0/fear 0/happy 4/neutral 0/sad 0/surprise 0/2024-05-21 23:56:59
angry 0/disgust 0/fear 3/happy 0/neutral 2/sad 1/surprise 0/2024-05-21 23:56:59
angry 0/disgust 0/fear 6/happy 43/neutral 83/sad 2/surprise 8/2024-05-22 14:13:35
angry 0/disgust 0/fear 1/happy 1/neutral 8/sad 1/surprise 0/2024-05-22 14:13:35
angry 0/disgust 0/fear 0/happy 8/neutral 19/sad 1/surprise 0/2024-05-22 14:17:52
angry 0/disgust 0/fear 0/happy 0/neutral 6/sad 1/surprise 0/2024-05-22 14:17:52
angry 0/disgust 0/fear 0/happy 0/neutral 6/sad 0/surprise 0/2024-05-22 14:17:52
angry 1/disgust 0/fear 0/happy 0/neutral 7/sad 0/surprise 0/2024-05-22 14:17:52
angry 0/disgust 0/fear 0/happy 0/neutral 4/sad 0/surprise 0/2024-05-22 14:17:52
angry 0/disgust 0/fear 0/happy 0/neutral 1/sad 0/surprise 0/2024-05-22 14:17:52
angry 0/disgust 0/fear 1/happy 1/neutral 6/sad 0/surprise 0/2024-05-22 15:23:11
angry 0/disgust 0/fear 1/happy 1/neutral 4/sad 0/surprise 0/2024-05-22 15:33:46
angry 0/disgust 0/fear 8/happy 4/neutral 25/sad 0/surprise 1/2024-05-22 15:38:25
angry 5/disgust 0/fear 1/happy 21/neutral 6/sad 0/surprise 2/2024-05-22 15:39:45
angry 0/disgust 0/fear 16/happy 0/neutral 26/sad 0/surprise 0/2024-05-22 15:44:57
angry 0/disgust 0/fear 2/happy 3/neutral 5/sad 0/surprise 0/2024-05-22 15:45:43
angry 0/disgust 0/fear 2/happy 2/neutral 7/sad 0/surprise 0/2024-05-22 16:27:56
angry 0/disgust 0/fear 2/happy 2/neutral 14/sad 0/surprise 0/2024-05-27 18:21:07
angry 0/disgust 0/fear 0/happy 0/neutral 14/sad 0/surprise 0/2024-05-27 18:21:33
angry 0/disgust 0/fear 2/happy 2/neutral 15/sad 0/surprise 0/2024-05-27 18:21:59
angry 0/disgust 0/fear 0/happy 0/neutral 6/sad 0/surprise 0/2024-05-27 18:21:59
angry 0/disgust 0/fear 0/happy 0/neutral 11/sad 0/surprise 0/2024-05-27 18:28:51
angry 0/disgust 0/fear 0/happy 2/neutral 4/sad 0/surprise 0/2024-05-27 18:33:08
angry 0/disgust 0/fear 0/happy 3/neutral 6/sad 0/surprise 1/2024-05-27 18:39:05
angry 0/disgust 0/fear 2/happy 0/neutral 43/sad 1/surprise 5/2024-05-27 18:42:36
angry 0/disgust 0/fear 4/happy 0/neutral 8/sad 0/surprise 0/2024-05-27 18:42:36
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 1/surprise 0/2024-05-27 18:42:36
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-27 18:42:36
angry 0/disgust 0/fear 5/happy 9/neutral 12/sad 0/surprise 0/2024-05-27 18:46:04
angry 0/disgust 0/fear 0/happy 5/neutral 8/sad 0/surprise 0/2024-05-27 18:46:34
angry 0/disgust 0/fear 3/happy 1/neutral 17/sad 0/surprise 0/2024-05-27 18:47:06
angry 0/disgust 0/fear 0/happy 0/neutral 1/sad 0/surprise 0/2024-05-27 18:47:06
angry 0/disgust 0/fear 0/happy 6/neutral 40/sad 0/surprise 4/2024-05-27 18:48:13
angry 0/disgust 0/fear 2/happy 0/neutral 3/sad 6/surprise 0/2024-05-27 18:48:13
angry 0/disgust 0/fear 3/happy 3/neutral 22/sad 2/surprise 2/2024-05-27 18:51:42
angry 0/disgust 0/fear 0/happy 0/neutral 1/sad 0/surprise 0/2024-05-27 18:51:42
angry 0/disgust 0/fear 0/happy 3/neutral 6/sad 0/surprise 0/2024-05-27 18:58:32
angry 0/disgust 0/fear 0/happy 0/neutral 12/sad 0/surprise 0/2024-05-27 19:02:59
angry 0/disgust 0/fear 0/happy 0/neutral 11/sad 0/surprise 0/2024-05-27 19:04:26
angry 0/disgust 0/fear 0/happy 1/neutral 9/sad 0/surprise 0/2024-05-27 19:07:03
angry 0/disgust 0/fear 1/happy 11/neutral 31/sad 0/surprise 1/2024-05-27 19:09:51
angry 0/disgust 0/fear 0/happy 0/neutral 3/sad 0/surprise 0/2024-05-27 19:09:51
angry 0/disgust 0/fear 0/happy 1/neutral 0/sad 0/surprise 0/2024-05-27 19:09:51
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-27 19:09:51
angry 0/disgust 0/fear 0/happy 1/neutral 11/sad 0/surprise 1/2024-05-27 19:14:25
angry 0/disgust 0/fear 0/happy 0/neutral 3/sad 0/surprise 0/2024-05-27 19:14:25
angry 0/disgust 0/fear 0/happy 1/neutral 31/sad 0/surprise 0/2024-05-27 19:15:27
angry 0/disgust 0/fear 0/happy 1/neutral 6/sad 1/surprise 0/2024-05-27 19:15:27
angry 0/disgust 0/fear 4/happy 2/neutral 10/sad 0/surprise 0/2024-05-27 19:32:54
angry 0/disgust 0/fear 3/happy 0/neutral 6/sad 0/surprise 0/2024-05-27 19:32:54
angry 0/disgust 0/fear 0/happy 1/neutral 1/sad 0/surprise 0/2024-05-27 19:32:54
angry 0/disgust 0/fear 14/happy 2/neutral 37/sad 6/surprise 0/2024-05-27 19:35:09
angry 0/disgust 0/fear 0/happy 0/neutral 1/sad 0/surprise 0/2024-05-27 19:35:09
angry 0/disgust 0/fear 35/happy 6/neutral 7/sad 29/surprise 0/2024-05-27 19:53:12
angry 0/disgust 0/fear 3/happy 1/neutral 3/sad 1/surprise 0/2024-05-27 19:53:12
angry 0/disgust 0/fear 0/happy 2/neutral 4/sad 0/surprise 0/2024-05-27 20:02:55
angry 0/disgust 0/fear 3/happy 4/neutral 28/sad 1/surprise 0/2024-05-27 20:05:52
angry 0/disgust 0/fear 0/happy 0/neutral 7/sad 0/surprise 0/2024-05-27 20:05:52
angry 0/disgust 0/fear 4/happy 2/neutral 3/sad 0/surprise 0/2024-05-27 20:05:52
angry 0/disgust 0/fear 0/happy 0/neutral 12/sad 0/surprise 0/2024-05-27 20:11:23
angry 0/disgust 0/fear 15/happy 6/neutral 15/sad 3/surprise 0/2024-05-27 20:38:54
angry 0/disgust 0/fear 12/happy 1/neutral 17/sad 0/surprise 0/2024-05-27 20:38:54
angry 0/disgust 0/fear 2/happy 1/neutral 38/sad 0/surprise 0/2024-05-27 20:40:09
angry 1/disgust 0/fear 0/happy 0/neutral 8/sad 1/surprise 0/2024-05-27 20:40:09
angry 0/disgust 0/fear 2/happy 0/neutral 15/sad 3/surprise 0/2024-05-27 20:40:09
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 1/surprise 0/2024-05-27 20:40:09
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 1/surprise 0/2024-05-27 20:40:09
angry 0/disgust 0/fear 1/happy 13/neutral 23/sad 3/surprise 1/2024-05-27 20:54:23
angry 0/disgust 0/fear 2/happy 0/neutral 8/sad 0/surprise 0/2024-05-27 20:54:23
angry 0/disgust 0/fear 2/happy 4/neutral 6/sad 0/surprise 0/2024-05-27 21:07:13
angry 0/disgust 0/fear 1/happy 1/neutral 6/sad 0/surprise 0/2024-05-27 21:16:32
angry 0/disgust 0/fear 1/happy 0/neutral 0/sad 1/surprise 0/2024-05-27 21:19:31
angry 0/disgust 0/fear 0/happy 2/neutral 2/sad 0/surprise 0/2024-05-27 21:20:35
angry 0/disgust 0/fear 0/happy 3/neutral 2/sad 0/surprise 0/2024-05-27 21:21:05
angry 0/disgust 0/fear 2/happy 3/neutral 22/sad 0/surprise 0/2024-05-27 21:36:47
angry 0/disgust 0/fear 0/happy 0/neutral 5/sad 0/surprise 0/2024-05-27 21:36:47
angry 0/disgust 0/fear 0/happy 1/neutral 2/sad 0/surprise 0/2024-05-27 21:48:50
angry 0/disgust 0/fear 3/happy 3/neutral 16/sad 0/surprise 0/2024-05-27 21:49:38
angry 1/disgust 0/fear 0/happy 0/neutral 6/sad 7/surprise 0/2024-05-27 21:49:38
angry 0/disgust 0/fear 2/happy 1/neutral 11/sad 1/surprise 0/2024-05-27 21:49:38
angry 0/disgust 0/fear 3/happy 15/neutral 30/sad 0/surprise 3/2024-05-27 21:56:50
angry 0/disgust 0/fear 5/happy 0/neutral 0/sad 2/surprise 0/2024-05-27 21:56:50
angry 0/disgust 0/fear 0/happy 2/neutral 4/sad 2/surprise 0/2024-05-27 22:00:29
angry 0/disgust 0/fear 0/happy 2/neutral 6/sad 1/surprise 0/2024-05-27 23:28:09
angry 0/disgust 0/fear 0/happy 0/neutral 13/sad 0/surprise 0/2024-05-29 08:15:19
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:15:19
angry 0/disgust 0/fear 4/happy 1/neutral 79/sad 4/surprise 0/2024-05-29 08:23:10
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:23:10
angry 0/disgust 0/fear 0/happy 1/neutral 2/sad 0/surprise 0/2024-05-29 08:25:44
angry 0/disgust 0/fear 1/happy 3/neutral 44/sad 0/surprise 0/2024-05-29 08:32:40
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:32:40
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:32:40
angry 0/disgust 0/fear 2/happy 1/neutral 41/sad 0/surprise 0/2024-05-29 08:48:53
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:48:53
angry 0/disgust 0/fear 0/happy 0/neutral 5/sad 0/surprise 0/2024-05-29 08:51:41
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 08:51:41
angry 0/disgust 0/fear 0/happy 3/neutral 12/sad 0/surprise 0/2024-05-29 09:57:03
angry 0/disgust 0/fear 0/happy 2/neutral 41/sad 1/surprise 0/2024-05-29 09:58:15
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 09:58:15
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 09:58:15
angry 0/disgust 0/fear 0/happy 17/neutral 44/sad 7/surprise 7/2024-05-29 10:03:02
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 10:03:02
angry 0/disgust 0/fear 0/happy 3/neutral 24/sad 28/surprise 0/2024-05-29 10:05:47
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 10:05:47
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 10:05:47
angry 0/disgust 0/fear 6/happy 14/neutral 58/sad 15/surprise 0/2024-05-29 10:07:23
angry 0/disgust 0/fear 0/happy 2/neutral 5/sad 0/surprise 0/2024-05-29 10:09:23
angry 0/disgust 0/fear 1/happy 0/neutral 1/sad 1/surprise 0/2024-05-29 10:13:52
angry 0/disgust 0/fear 10/happy 1/neutral 84/sad 25/surprise 0/2024-05-29 10:19:39
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 10:19:39
angry 1/disgust 0/fear 0/happy 1/neutral 19/sad 1/surprise 0/2024-05-29 10:20:52
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 8/surprise 0/2024-05-29 10:30:59
angry 0/disgust 0/fear 0/happy 2/neutral 5/sad 0/surprise 0/2024-05-29 10:30:59
angry 0/disgust 0/fear 0/happy 0/neutral 5/sad 1/surprise 0/2024-05-29 10:33:38
angry 0/disgust 0/fear 1/happy 0/neutral 0/sad 2/surprise 0/2024-05-29 10:33:38
angry 0/disgust 0/fear 21/happy 0/neutral 3/sad 4/surprise 0/2024-05-29 10:35:08
angry 0/disgust 0/fear 0/happy 4/neutral 1/sad 0/surprise 0/2024-05-29 11:34:35
Track ID: 0, Emotions: {'angry': 0, 'disgust': 0, 'fear': 2, 'happy': 10, 'neutral': 5, 'sad': 1, 'surprise': 0}
Time: 2024-05-29 12:27:44

Track ID: 0, Emotions: {'angry': 0, 'disgust': 0, 'fear': 0, 'happy': 0, 'neutral': 1, 'sad': 0, 'surprise': 0}
Track ID: 1, Emotions: {'angry': 0, 'disgust': 0, 'fear': 0, 'happy': 0, 'neutral': 0, 'sad': 0, 'surprise': 0}
Time: 2024-05-29 12:31:03

Track ID: 0, Emotions: {'angry': 7, 'disgust': 5, 'fear': 17, 'happy': 18, 'neutral': 24, 'sad': 12, 'surprise': 4}
Time: 2024-05-29 12:37:35

Track ID: 0, Emotions: {'angry': 2, 'disgust': 3, 'fear': 18, 'happy': 20, 'neutral': 5, 'sad': 2, 'surprise': 0}
Time: 2024-05-29 12:39:18

Track ID: 0, Emotions: {'angry': 0, 'disgust': 0, 'fear': 0, 'happy': 0, 'neutral': 1, 'sad': 0, 'surprise': 0}
Time: 2024-05-29 12:43:44

angry 0/disgust 0/fear 1/happy 2/neutral 0/sad 3/surprise 0/2024-05-29 12:46:48
angry 3/disgust 0/fear 19/happy 49/neutral 14/sad 7/surprise 1/2024-05-29 12:55:18
angry 5/disgust 0/fear 17/happy 23/neutral 22/sad 14/surprise 8/2024-05-29 12:58:01
angry 0/disgust 0/fear 2/happy 8/neutral 11/sad 5/surprise 0/2024-05-29 13:03:00
angry 0/disgust 0/fear 0/happy 0/neutral 1/sad 10/surprise 0/2024-05-29 13:03:15
angry 0/disgust 0/fear 0/happy 2/neutral 4/sad 0/surprise 0/2024-05-29 13:19:19
angry 0/disgust 1/fear 11/happy 31/neutral 26/sad 20/surprise 1/2024-05-29 13:28:26
angry 3/disgust 0/fear 8/happy 3/neutral 31/sad 24/surprise 0/2024-05-29 13:32:10
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 13:32:10
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-05-29 13:32:10
angry 0/disgust 0/fear 0/happy 6/neutral 5/sad 0/surprise 0/2024-06-04 20:30:12
angry 0/disgust 0/fear 0/happy 2/neutral 7/sad 0/surprise 1/2024-06-04 20:37:54
angry 0/disgust 0/fear 0/happy 0/neutral 3/sad 0/surprise 0/2024-06-04 20:39:22
angry 0/disgust 0/fear 3/happy 2/neutral 38/sad 4/surprise 0/2024-06-04 20:55:00
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 20:55:00
angry 0/disgust 0/fear 0/happy 0/neutral 4/sad 0/surprise 0/2024-06-04 20:56:20
angry 0/disgust 0/fear 1/happy 1/neutral 56/sad 1/surprise 0/2024-06-04 21:01:49
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:01:49
angry 0/disgust 0/fear 2/happy 0/neutral 58/sad 0/surprise 0/2024-06-04 21:05:33
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:05:33
angry 0/disgust 0/fear 1/happy 4/neutral 23/sad 0/surprise 0/2024-06-04 21:07:14
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:07:14
angry 0/disgust 0/fear 2/happy 0/neutral 72/sad 0/surprise 0/2024-06-04 21:08:21
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:08:21
angry 0/disgust 0/fear 0/happy 5/neutral 57/sad 0/surprise 0/2024-06-04 21:09:37
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:09:37
angry 0/disgust 0/fear 0/happy 2/neutral 18/sad 0/surprise 0/2024-06-04 21:10:14
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:10:14
angry 0/disgust 0/fear 0/happy 3/neutral 9/sad 1/surprise 0/2024-06-04 21:10:49
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:10:49
angry 0/disgust 0/fear 3/happy 0/neutral 53/sad 0/surprise 0/2024-06-04 21:11:53
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:11:53
angry 0/disgust 0/fear 1/happy 0/neutral 13/sad 0/surprise 0/2024-06-04 21:12:44
angry 0/disgust 0/fear 1/happy 0/neutral 17/sad 5/surprise 0/2024-06-04 21:13:10
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:13:10
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:13:10
angry 0/disgust 0/fear 1/happy 7/neutral 42/sad 3/surprise 0/2024-06-04 21:14:08
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:14:08
angry 0/disgust 0/fear 0/happy 2/neutral 1/sad 4/surprise 0/2024-06-04 21:17:16
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:17:16
angry 0/disgust 0/fear 0/happy 0/neutral 18/sad 2/surprise 0/2024-06-04 21:17:53
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:17:53
angry 0/disgust 0/fear 0/happy 7/neutral 24/sad 0/surprise 0/2024-06-04 21:18:54
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:18:54
angry 0/disgust 0/fear 3/happy 2/neutral 6/sad 4/surprise 0/2024-06-04 21:19:42
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 32/surprise 0/2024-06-04 21:20:43
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:20:43
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:20:43
angry 0/disgust 0/fear 11/happy 8/neutral 65/sad 7/surprise 2/2024-06-04 21:23:56
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:23:56
angry 0/disgust 0/fear 0/happy 7/neutral 8/sad 0/surprise 0/2024-06-04 21:28:24
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:28:24
angry 0/disgust 0/fear 0/happy 0/neutral 9/sad 0/surprise 0/2024-06-04 21:29:04
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:29:04
angry 0/disgust 0/fear 5/happy 7/neutral 23/sad 5/surprise 2/2024-06-04 21:37:07
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:37:07
angry 1/disgust 0/fear 0/happy 0/neutral 7/sad 1/surprise 0/2024-06-04 21:37:42
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:37:42
angry 0/disgust 0/fear 0/happy 10/neutral 13/sad 0/surprise 0/2024-06-04 21:39:50
angry 0/disgust 0/fear 0/happy 0/neutral 0/sad 0/surprise 0/2024-06-04 21:39:50
angry 0/disgust 0/fear 0/happy 0/neutral 5/sad 0/surprise 0/2024-06-04 21:48:44
angry 1/disgust 0/fear 7/happy 1/neutral 26/sad 4/surprise 0/2024-06-04 21:49:16
